co_price,co_open,co_high,co_low,co_volume,na_open,na_high,na_low,na_close,na_volume,co_change,na_change
0.20370370370370372,0.1787358727501045,0.18020521590423266,0.2181036248208068,0.10104408352668212,0.9551217559320446,0.9370217379967014,0.914847129123334,0.9242125428240324,0.2854318232832037,1.41,3.46
0.20622895622895632,0.2011301799916283,0.18725951261222762,0.23018636084374355,0.16082753286929619,0.9041993282032252,0.8905275473453667,0.8444688752129867,0.8331133136052487,0.26937626259292025,0.17,0.13
0.2218013468013469,0.18438677270824622,0.20051303976058144,0.2226090518124102,0.17753286929621034,0.8168723843978398,0.8226943982286403,0.814054335183988,0.8297469609117554,0.23021937758295152,1.02,0.97
0.21527777777777768,0.21829217245709476,0.20735356990166753,0.2504607823059595,0.0945088940448569,0.8288223168872664,0.8178968986991635,0.8077726687067146,0.8044752249196525,0.1401923762493894,-0.42,-0.05
0.20159932659932678,0.21389702804520705,0.19709277469003839,0.23633012492320282,0.06187161639597834,0.7713947440542563,0.7799148579213127,0.7491734866191833,0.8056833186523209,0.3174439177680658,-0.89,-1.39
0.2487373737373737,0.2011301799916283,0.2227447627191108,0.24288347327462634,0.18921113689095126,0.7993587960710773,0.8157440103737821,0.8010254861006401,0.8424019818937507,0.16484842283164114,3.11,-0.23
0.26262626262626254,0.2438258685642527,0.24155622060709692,0.2824083555191479,0.17830626450116008,0.8567697368547811,0.8437833105301908,0.8481984396050215,0.8484931854635731,0.1553616462231142,0.89,2.58
0.26010101010101017,0.26203432398493076,0.2411286874732792,0.2869137825107515,0.0997293116782676,0.853754330336435,0.8334084552620709,0.791682384193406,0.7819700509060101,0.149071787897593,-0.16,-0.58
0.2821969696969697,0.25136040184177455,0.2592988456605385,0.29203358591030093,0.1707656612529002,0.7640880126827758,0.7700909918432528,0.7760271416526192,0.7971268954501383,0.159421748947014,1.4,2.67
0.3072390572390573,0.2838007534533278,0.2932877297990595,0.3129223837804629,0.19957463263727765,0.7597151595479503,0.7426079753132966,0.741196623404649,0.7296850920731612,0.2720169798117169,-7.96,1.16
0.31860269360269355,0.3156132272917538,0.3022659256092348,0.34159328281793977,0.1653905645784996,0.7430832186047218,0.7283276898486759,0.7156770854143206,0.7006336364056265,0.2079795872558987,0.7,1.32
0.3282828282828283,0.30138133110087884,0.31316802052159054,0.3377022322342822,0.16090487238979118,0.7231519892391893,0.7253790611304727,0.6834811969095964,0.6681652636386997,0.28034514174049674,0.59,2.8
0.3164983164983164,0.3038928421933862,0.294356562633604,0.31763260290804807,0.14187935034802782,0.6535872951783461,0.6431238658809877,0.6199665868688122,0.6010285482162245,0.40699724045050634,-0.72,-0.62
0.2872474747474747,0.3084972791963163,0.30525865754595993,0.301863608437436,0.11604795050270689,0.55929603875119,0.5915105659730189,0.5070204633214692,0.6160580457357601,0.5946746636386442,-1.79,2.33
0.31334175084175064,0.29907911259941367,0.28901239846088056,0.3221380298996519,0.1745552977571539,0.5808969680136773,0.5748972019028893,0.5609117722629204,0.5609957989036503,0.2642730765675958,1.63,-0.02
0.336489898989899,0.3053578903306824,0.31915348439504077,0.3432316199057954,0.1642691415313225,0.6244593448370548,0.6135544008505758,0.5572093877152569,0.5614891833082798,0.38860464502158787,1.42,1.42
0.3232323232323233,0.3298451234826285,0.3249251817015819,0.3540856031128403,0.14458623356535188,0.5976140245891846,0.5721496005139615,0.5454810513320474,0.5284804371873151,0.2931394166655664,-0.8,-3.03
0.3221801346801345,0.33361239012138966,0.3242838820008551,0.3534712267048943,0.15935808197989168,0.55181744565304,0.5731989734776224,0.530957641926247,0.6013162707386923,0.2601288009823468,-0.06,-3.3
0.3339646464646464,0.3304730012557553,0.31316802052159054,0.3528568502969487,0.12242846094354212,0.6145114219622259,0.6555730432704905,0.6205518589103678,0.6831338117327006,0.28579327145252653,0.72,-0.74
0.33164983164983153,0.3311008790288823,0.31487815305686206,0.3448699569936515,0.1,0.6921924238445238,0.6758241993351273,0.6716718153930772,0.7016343656910113,0.20970760658594878,-0.14,-0.5
0.34090909090909083,0.3304730012557553,0.32941427960666947,0.36063895146426383,0.17436194895591645,0.7284316005437805,0.7013816574023115,0.7043755545491461,0.7141080706352783,0.2092405297278741,0.56,3.88
0.36763468013468037,0.33424026789451644,0.34181274048738763,0.3551095637927504,0.16999226604795048,0.6535222354823254,0.6494498220801781,0.6347260488195998,0.6201881399243161,0.15293713772660655,1.62,-1.55
0.3916245791245794,0.35475094181665967,0.3708849935870029,0.39463444603727216,0.1773781902552204,0.6389374707092137,0.6520505387127857,0.6344982325604194,0.6584007467038491,0.11953701625361446,1.43,0.59
0.39183501683501687,0.3794474675596482,0.38221462163317654,0.4175711652672538,0.12842227378190252,0.6657043606368913,0.6544203383762024,0.6553655749868532,0.6440459498010067,0.14411219087104055,0.01,-1.26
0.3619528619528618,0.38760987861029705,0.3689610944848227,0.3870571370059388,0.14856921887084298,0.6432702119715237,0.6527012729017876,0.6487332064883133,0.6752137828266525,0.14809472252663824,-1.75,-2.04
0.38257575757575757,0.3645876935956467,0.364685763146644,0.3872619291419208,0.17157772621809744,0.7073416906664778,0.6989155284489492,0.7155454691353016,0.7268032706548657,0.22006416942841678,1.23,2.15
0.3802609427609427,0.3790288823775638,0.3787943565626335,0.4067171820602089,0.17552204176334105,0.6840526360328898,0.7022105320962513,0.6796723991714615,0.6736777875339246,0.298929189167778,-0.14,2.86
0.41014309764309775,0.3742151527835913,0.3984608807182557,0.39832070448494794,0.32598607888631087,0.6815381393667517,0.6562376118679587,0.6147240128268858,0.6049041186818418,0.30413470298533085,1.76,0.0
0.4265572390572392,0.4068647969861865,0.40679777682770424,0.42596764284251476,0.1999613302397525,0.6072948609060278,0.5993982843657306,0.603186264785468,0.6048639396442497,0.15210861269920917,0.95,-2.47
0.36784511784511786,0.4077019673503559,0.390979050876443,0.38787630554986685,0.22594740912606337,0.645399079553028,0.6380117592650361,0.6557350557667487,0.665679273618397,0.16722341788029627,-3.37,0.11
0.3869949494949494,0.36647132691502704,0.3708849935870029,0.3782510751587138,0.27095901005413764,0.6523684466908319,0.641726580656836,0.6482625839230367,0.6629474425040052,0.13933249270501868,1.14,2.97
0.36910774410774416,0.3530766010883215,0.3604104318084651,0.3819373336063894,0.17950502706883215,0.6465696631895841,0.61673223833368,0.6099233989811668,0.5919281763778497,0.14524604882686143,-1.05,1.24
0.38531144781144766,0.3637505232314775,0.36853356135100457,0.3727216874872006,0.19307811291569987,0.6016897886595158,0.5715357584306611,0.5695852623460229,0.5625265165234377,0.18075049183358205,0.96,1.24
0.41414141414141414,0.3953537044788613,0.4309533988884138,0.405078844972353,0.24501160092807422,0.5497554313593649,0.5464066577302578,0.5331657959200073,0.5334907237228148,0.23949159591745117,-11.38,2.64
0.4292929292929293,0.4062369192130597,0.42625053441641714,0.43866475527339754,0.18232791956689867,0.5643468814445627,0.5315511299676408,0.49648128498006483,0.4735140411453911,0.20370492625797165,0.88,-3.24
0.4050925925925928,0.42988698200083686,0.5143223599828988,0.4183903338111816,0.6009667440061872,0.41008828210324033,0.5232138755881002,0.42153863440024186,0.5495418914162602,0.45413074190950264,-1.39,-1.61
0.39141414141414144,0.4077019673503559,0.42197520307823844,0.4112226090518125,0.24037122969837582,0.5599238069042438,0.5600731009366828,0.5514910845028986,0.5880754193434543,0.20370822715449521,-0.8,-0.41
0.41687710437710424,0.4277940560904143,0.46921761436511344,0.4448085193528568,0.312799690641918,0.5742114824458917,0.5799725871111414,0.5838118353568535,0.5979742637152963,0.41496890555474863,1.49,1.62
0.44718013468013473,0.41419003767266616,0.4583155194527575,0.4505426991603523,0.7124903325599381,0.5985674168138551,0.5740961668987794,0.5654965950156587,0.5598050706030169,0.4480372869271294,1.75,-1.6
0.5235690235690236,0.48011720385098355,0.513039760581445,0.489453204996928,0.5301237432327919,0.5786696141757224,0.5775083370600707,0.5743674268643033,0.5980822020902392,0.3052718618376751,4.34,1.58
0.5307239057239059,0.5115110925073252,0.5489525438221463,0.5224247388900265,0.39914926527455524,0.6187523622801714,0.5846860549524344,0.5707795268243043,0.5607605135041147,0.27706735149266537,0.39,1.69
0.6731902356902357,0.5370447886144829,0.6560495938435227,0.5738275650215032,0.372660479505027,0.5549098149921923,0.5233187445003284,0.5290044842047175,0.5216220873408577,0.32015065291733236,7.72,3.76
0.7123316498316499,0.6896190874843031,0.8721675929884567,0.6618881834937538,0.3017014694508894,0.5337263107456858,0.4999824933108472,0.4620452858006028,0.43750838484121357,0.45944023396754563,1.97,0.28
0.7226430976430975,0.7065717873587274,0.7855921333903377,0.6915830432111407,0.3710363495746326,0.4455126647067926,0.46608077822344085,0.4354041275482403,0.4313351208054208,0.5367208233756289,0.51,-3.47
0.49957912457912457,0.7415236500627875,0.7496793501496364,0.4218718001228752,0.4353441608662026,0.49788450295918274,0.49086691970374186,0.49776664300203133,0.5115296688459476,0.329639079974121,-10.95,0.96
0.5130471380471382,0.5366262034323985,0.5681915348439504,0.5117755478189636,0.279891724671307,0.4953214155166341,0.4667907787237888,0.4819934563356989,0.48963484106755595,0.2730138505618126,0.74,2.23
0.585016835016835,0.5255336961071577,0.5639162035057717,0.5209911939381529,0.16925754060324824,0.5172646007330748,0.4800565335552618,0.4624417816249349,0.4397485339417624,0.308696541980802,3.94,2.09
0.5119949494949496,0.5795311845960651,0.5720393330483113,0.5220151546180627,0.19385150812064963,0.4446911852990021,0.4238556429900646,0.4160514419276511,0.3939696778995494,0.4082400279916025,-3.85,-2.84
0.45664983164983153,0.5102553369610714,0.49123557075673374,0.4482899856645506,0.27111368909512756,0.4263429100699736,0.4336270746994584,0.4263814181372487,0.45802078273860025,0.33582330961089035,-3.03,-3.63
0.4265572390572392,0.4382586856425281,0.4784095767421974,0.4511570755682983,0.13178654292343386,0.49883120987176754,0.5151703907212,0.4897392088104662,0.5430844801401549,0.5146526796677977,-1.7,-1.31
0.5406144781144782,0.42046881540393466,0.5318512184694313,0.4558672946958835,0.15467904098994587,0.5391293557962928,0.5467704539995089,0.5445498544431897,0.5741564623756148,0.36230310152237344,6.55,-2.01
0.5633417508417509,0.5387191293428211,0.5609234715690465,0.5613352447266025,0.06759474091260634,0.5731762358471069,0.5954754330039729,0.5801277351680143,0.6228065844902415,0.7806785322893699,1.23,0.4
0.6485690235690236,0.555881121808288,0.6321077383497218,0.5914396887159532,0.10719257540603247,0.622559245699799,0.6036131973856296,0.606187080828023,0.6131518786473673,0.37236588457425035,4.54,-1.92
0.6367845117845117,0.649016324822101,0.6588285592133389,0.6399754249436822,0.12146171693735497,0.6235677512172098,0.6377634214803802,0.6356621875136772,0.6602854139445797,0.33347472173442305,-0.6,1.34
0.7005471380471382,0.6255755546253663,0.682129115006413,0.6545156665984027,0.15351894818252124,0.6442586612187369,0.6396993982928307,0.6465184637020578,0.6278204461335608,0.26664972206451276,3.27,-1.9
0.653409090909091,0.6822938467978232,0.7022231722958527,0.6608642228138439,0.1037122969837587,0.646090439735747,0.646941848155622,0.6423942152729001,0.6747587047425829,0.2750306983376686,-2.34,0.16
0.6818181818181819,0.6335286730849727,0.6631038905515179,0.6264591439688718,0.12327919566898682,0.6783823411276311,0.6513509567370119,0.6615545007644876,0.6708291650894942,0.3588091025522532,1.44,-1.29
0.571969696969697,0.6475512766848053,0.6306113723813596,0.5513004300634856,0.14632637277648877,0.6754587353866803,0.6753536552513568,0.6768284024964737,0.7031860240249872,0.2816110355572574,-5.5,-1.81
0.573442760942761,0.5343239849309334,0.5797349294570331,0.5150522219946754,0.2037896365042537,0.7294200497909937,0.7262308228236456,0.7304787172563965,0.7493396002504216,0.43770217991206417,0.08,1.23
0.6403619528619529,0.5851820845542066,0.6184266780675505,0.6051607618267458,0.08797370456303172,0.7391377368891581,0.7196459390925367,0.7244146538279923,0.7184176081445297,0.3400137977474682,3.55,1.56
0.5717592592592591,0.6251569694432817,0.6197092774690038,0.5893917673561335,0.31720804331013147,0.7201349520917613,0.6929726682367663,0.6964593105533379,0.6797586059097755,0.33787646724850473,-3.51,-0.29
0.6081649831649831,0.5920887400586017,0.5949123557075673,0.5836575875486383,0.20375096674400617,0.6908734584714771,0.6667733575235537,0.6819680226284499,0.6869029758879146,0.2647649101495967,1.93,-1.87
0.6742424242424243,0.6056927584763498,0.6554082941427959,0.6246160147450339,0.17610208816705336,0.6966872432259792,0.7065514929982173,0.708052736008262,0.7341567076454101,0.20112857652138327,3.44,2.31
0.6588804713804712,0.6682712431979905,0.6795639162035059,0.6502150317427811,0.13894044856921886,0.7277286633286981,0.7005893328933819,0.6882615494719879,0.6769082809002229,0.21905409509222706,-0.77,2.27
0.587962962962963,0.6416910841356214,0.6646002565198805,0.6102805652262953,0.21121423047177101,0.64630078270585,0.6188344001448935,0.6241262514281483,0.6219314996643275,0.311256387234773,-3.6,-0.06
0.6052188552188551,0.6056927584763498,0.6051731509191962,0.595125947163629,0.23070378963650423,0.6227430105512544,0.6092868824142175,0.6073139723264684,0.6234097801611826,0.23808871489496553,0.91,1.36
0.643097643097643,0.6061113436584342,0.6220607097050019,0.6162195371697727,0.11871616395978343,0.6175635162991657,0.589665281743639,0.608066276608543,0.5909310222002839,0.1939342725484242,1.97,2.23
0.5923821548821548,0.6398074508162408,0.6233433091064557,0.5898013516280975,0.21716937354988397,0.5702810019835822,0.5405232347023186,0.5587611078072341,0.5387975857358789,0.2536755482789126,-2.59,0.3
0.6773989898989901,0.606529928840519,0.6607524583155193,0.6346508294081508,0.22010827532869298,0.5765257455079338,0.5581649636391675,0.5446511610285063,0.5317562171122352,0.26165711607272535,4.46,-1.99
0.7287457912457913,0.6705734616994556,0.7092774690038479,0.6909686668031947,0.19980665119876256,0.5411998489938625,0.5570245563466407,0.5507101178517548,0.5791790069964551,0.24885623935460877,2.58,2.19
0.7546296296296295,0.7141063206362497,0.7402736212056436,0.7175916444808519,0.13781902552204175,0.5870013198172539,0.5541387806965739,0.5492863899583396,0.5281840320359981,0.20524314403792077,1.27,0.14
0.7575757575757576,0.7356634575136036,0.7612227447627191,0.7530206840057341,0.07629543696829078,0.532228472241461,0.5106492397140021,0.5285068464263245,0.5249205103707533,0.1601429948373978,0.14,-2.11
0.6624579124579124,0.7379656760150688,0.7409149209063703,0.6840057341798074,0.17733952049497292,0.5310681612675778,0.5508227689523302,0.5384908977886205,0.5750072015314316,0.1894103938629732,-4.59,1.24
0.6746632996632995,0.6659690246965255,0.6772124839675078,0.6751996723325824,0.13507347254447022,0.5899984639911504,0.5568706687747433,0.5629342798887891,0.5459645989933286,0.2078888126015026,0.62,2.11
0.7041245791245789,0.6747593135203012,0.7052159042325781,0.7005938971943477,0.10313225058004638,0.5830392062193535,0.5624936271142678,0.5148100328434786,0.4974259907101357,0.30144942366346705,1.48,2.61
0.6576178451178452,0.6954792800334868,0.6834117144078666,0.6645504812615197,0.07459396751740138,0.5070844851931064,0.47537807909227436,0.4620452858006028,0.43896061710284884,0.1778407515481205,-2.3,-1.27
0.6037457912457913,0.6339472582670571,0.619495510902095,0.5836575875486383,0.15580046403712297,0.43701888094611574,0.4401979529743081,0.4442614520433461,0.46782360599400996,0.23897500561152407,-2.73,4.12
0.640993265993266,0.5998325659271659,0.638093202223172,0.6194962113454845,0.13921113689095127,0.46521512546110655,0.4238609376013531,0.40515316064791773,0.3781958473602647,0.28997055600301047,1.94,0.01
0.6456228956228955,0.639179573043114,0.6348867037195385,0.6424329305754657,0.1039829853054911,0.39556189154709376,0.3863895780239679,0.3950594019519216,0.377880204059881,0.22998006258499815,0.24,-2.97
0.6675084175084176,0.6354123064043533,0.6500641299700725,0.6397706328077002,0.18727764887857695,0.4309562718111071,0.4291916634098387,0.40466738340446873,0.4445812496992636,0.2724427954632478,1.12,4.35
0.6502525252525253,0.6538300544160736,0.6778537836682341,0.6678271554372313,0.15452436194895589,0.43054879319840644,0.4140300687077161,0.3756342367463421,0.35098189965780535,0.22106764197155948,-0.87,-1.61
0.6630892255892256,0.6289242360820426,0.6571184266780676,0.6248208068810157,0.1547950502706883,0.3673123274981416,0.3581876796255863,0.3565177684706755,0.38608965770484693,0.2503548463762758,0.65,-0.22
0.6369949494949496,0.6569694432817077,0.6536981616075246,0.6569731722301864,0.11898685228151584,0.3973284472383871,0.37625264201593,0.40013494358464974,0.3909257785925926,0.18866109035213963,-1.32,-3.09
0.7283249158249159,0.6494349100041859,0.7174005985463876,0.6745852959246366,0.16063418406805877,0.40789272436360324,0.4355736410842763,0.384284006265595,0.46085203992533263,0.3445970925703421,4.68,5.25
0.7340067340067342,0.7159899539556296,0.7622915775972636,0.7302887569117347,0.20738592420726987,0.4434221154059954,0.4010334888849425,0.35333805982133737,0.3480270412292177,0.3118373450229083,0.28,1.42
0.7638888888888891,0.7293846797823353,0.7556648140230866,0.7388900266229776,0.20185614849187933,0.3531431939822327,0.32598590081794465,0.3207138836112391,0.3178616398797425,0.3187296169639674,1.46,4.49
0.6544612794612794,0.771033905399749,0.7567336468576316,0.6690559082531231,0.23139984532095903,0.299078338471495,0.26165766439566585,0.25067644794303834,0.22696109247939344,0.41781592880626384,-5.27,-0.97
0.6001683501683501,0.6513185433235664,0.6485677640017102,0.622977677657178,0.2366589327146172,0.2952897173963165,0.25367020082911673,0.24921565642613164,0.24690860102639856,0.4653009757450124,-2.76,3.29
0.6938131313131313,0.584763499372122,0.6772124839675078,0.6082326438664756,0.2131090487238979,0.25275084717663443,0.23610533024176772,0.2109084285025984,0.18180637264797483,0.45238951899335866,4.89,-0.06
0.6893939393939392,0.6892005023022183,0.6836254809747757,0.670079868933033,0.1836813611755607,0.17822874166192548,0.18412994191904652,0.17204129625731257,0.18297786279954176,0.5392922217674321,-0.22,-3.68
0.74537037037037,0.6938049393051484,0.7246686618212914,0.7196395658406718,0.12254447022428461,0.23779023675944333,0.2382390893724995,0.23976614166578458,0.2586466557541016,0.410756961590768,2.79,1.22
0.7693602693602692,0.7415236500627875,0.7618640444634459,0.7311079254556627,0.17327919566898684,0.26637047956301574,0.2291235157653937,0.2595472797916829,0.23385434369050162,0.2507030909595046,1.17,-2.68
